place_name,place_id,rating_place,rating_review,review_text,date,user,address
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Tempatnya baru di renovasi guys, super nyaman, konsepnya untuk indoor depan cashier itu meja panjang sharing dengan orang lain gitu 6-8 orang

Tempat indoornya cukup nyaman dan musiknya tidak terlalu berisik. Buat yang suka nongkrong dan mabar game sambil merokok juga banyak sekali tempat outdoornya dan cukup nyaman

Mushollanya ada diluar sebelah toilet
Parkirnya luas

Overall good experience disini
Ohiya untuk minuman signature Loco nya juga enak kok!",3 bulan lalu,Sadewo Panghudi,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Untuk minuman gray matcha nya rasanya creamy dan aman di tenggorokan. Mix platternya pun porsi jumbo, overall nyaman banget nongkrong dsini🥰",2 minggu lalu,Hilda Utami,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,2.0,"robbed 😭

platter 80ribu cuma isi kentang, kentang (yak 2 jenis kentang, buat apa?), sosis, dan chicken pop. ga ada rasa ampun 🥲 ga dikasih cuttleries, tissue harus minta.

lychee tea 35ribu fair enough.

harusnya disediakan candle krn semi outdoor begini banyak serangga.

yuk bisa kalo mau main harga atas, pelanggan harus dikasih servis dan produk kelas atas juga, semoga sukses!",3 bulan lalu,Panji Utomo,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Kalau pagi suka ada donat Buy 1 Get 1 harga Rp. 20 rb an dapet 2. Coffee nya standar, varian makanan berat ga banyak. Bomboloni nya enak 🩷",2 minggu lalu,Isabella RI,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Tampilan barunya terasa jauh lebih luas, tapi kini area didominasi oleh semi outdoor yang cukup panas saat siang hari. Area indoor sangat kecil, kira-kira hanya 2,5 x 4 meter saja, dengan 4 sofa sangat memanjang (2 ada senderan 2 tidak) dan beberapa bangku sendiri tanpa senderan, jadi kurang ideal untuk WFC karena harus cepat-cepatan kalau mau duduk di dalam. Ruangan indoor ini disebut “VIP” oleh staff, tapi saat ini masih bebas dipakai siapa saja—kurang tahu ke depannya akan seperti apa.

Harga makanan dan minuman juga mengalami kenaikan yang cukup signifikan dibanding sebelumnya. Area parkirnya luas, namun koneksi Wi-Fi suka lemot—mungkin karena masih baru buka kembali, semoga bisa segera diperbaiki.

Pelayanannya juga cepat kalau pesen minuman dan pastry langsung diantar, dan staffnya juga ramah. Aku juga pesan aglio e olio, penyajiannya super cepat, tapi sayangnya spaghettinya kurang matang dan ayamnya masih agak keras, tapi rasanya oke. Untuk pastry, pilihannya cukup banyak dan rasanya juga oke. Sayangnya, pilihan snack asin masih sangat terbatas, mungkin karena masih dalam masa awal operasional setelah re-opening, semoga ke depannya bisa ditambahkan lagi. Temanku coba menu matchanya, namun sayangnya rasa dan porsinya kurang sebanding dengan harganya yang cukup tinggi—gelasnya juga terbilang kecil.

Sejauh ini menurutku kurang ideal buat WFC karena indoornya sedikit dan wifinya suka terputus, tetapi kalau untuk nongkrong atau santai kumpul bareng temen oke sih",4 bulan lalu,Vinca Dhias Salsabilla,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Makanan enak. Minuman enak. Ada musholla, staff superb ramah. Tp kdg dingin kdg krg dingin. Cuma ambience nya enak tenang ga brisik. Ga trlalu rame. Pas buat WFC hehe. Sdh dtg kesini beberapa kali, and highly recommended ..",seminggu lalu,Fajar Ayu Pinagara,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,4.0,"Dengan konsep baru suasana dan tempatnya lebih nyaman, dari dulu suka sama carbonaranya enak. Loco coffee enak tapi esnya terlalu banyak untuk harga 40rb an terlalu watery.",Diedit 2 bulan lalu,evelyn panda,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Enak buat kerja, colokanny byk, ac dingin, suasananya enak, makanan jg enak.

Lbh bagus lg kl menunya dibanyakin, walaupun menu skrg sdh variatif sbnrnya.

Kl nambahin promo lbh bagus lg hehe",seminggu lalu,Ratna Juwita,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Tempatnya baru di renovasi guys, super nyaman, konsepnya untuk indoor depan cashier itu meja panjang sharing dengan orang lain gitu 6-8 orang

Tempat indoornya cukup nyaman dan musiknya tidak terlalu berisik. Buat yang suka nongkrong dan mabar game sambil merokok juga banyak sekali tempat outdoornya dan cukup nyaman

Mushollanya ada diluar sebelah toilet
Parkirnya luas

Overall good experience disini
Ohiya untuk minuman signature Loco nya juga enak kok!",3 bulan lalu,Sadewo Panghudi,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Untuk minuman gray matcha nya rasanya creamy dan aman di tenggorokan. Mix platternya pun porsi jumbo, overall nyaman banget nongkrong dsini🥰",2 minggu lalu,Hilda Utami,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,2.0,"robbed 😭

platter 80ribu cuma isi kentang, kentang (yak 2 jenis kentang, buat apa?), sosis, dan chicken pop. ga ada rasa ampun 🥲 ga dikasih cuttleries, tissue harus minta.

lychee tea 35ribu fair enough.

harusnya disediakan candle krn semi outdoor begini banyak serangga.

yuk bisa kalo mau main harga atas, pelanggan harus dikasih servis dan produk kelas atas juga, semoga sukses!",3 bulan lalu,Panji Utomo,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Kalau pagi suka ada donat Buy 1 Get 1 harga Rp. 20 rb an dapet 2. Coffee nya standar, varian makanan berat ga banyak. Bomboloni nya enak 🩷",2 minggu lalu,Isabella RI,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Tampilan barunya terasa jauh lebih luas, tapi kini area didominasi oleh semi outdoor yang cukup panas saat siang hari. Area indoor sangat kecil, kira-kira hanya 2,5 x 4 meter saja, dengan 4 sofa sangat memanjang (2 ada senderan 2 tidak) dan beberapa bangku sendiri tanpa senderan, jadi kurang ideal untuk WFC karena harus cepat-cepatan kalau mau duduk di dalam. Ruangan indoor ini disebut “VIP” oleh staff, tapi saat ini masih bebas dipakai siapa saja—kurang tahu ke depannya akan seperti apa.

Harga makanan dan minuman juga mengalami kenaikan yang cukup signifikan dibanding sebelumnya. Area parkirnya luas, namun koneksi Wi-Fi suka lemot—mungkin karena masih baru buka kembali, semoga bisa segera diperbaiki.

Pelayanannya juga cepat kalau pesen minuman dan pastry langsung diantar, dan staffnya juga ramah. Aku juga pesan aglio e olio, penyajiannya super cepat, tapi sayangnya spaghettinya kurang matang dan ayamnya masih agak keras, tapi rasanya oke. Untuk pastry, pilihannya cukup banyak dan rasanya juga oke. Sayangnya, pilihan snack asin masih sangat terbatas, mungkin karena masih dalam masa awal operasional setelah re-opening, semoga ke depannya bisa ditambahkan lagi. Temanku coba menu matchanya, namun sayangnya rasa dan porsinya kurang sebanding dengan harganya yang cukup tinggi—gelasnya juga terbilang kecil.

Sejauh ini menurutku kurang ideal buat WFC karena indoornya sedikit dan wifinya suka terputus, tetapi kalau untuk nongkrong atau santai kumpul bareng temen oke sih",4 bulan lalu,Vinca Dhias Salsabilla,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Makanan enak. Minuman enak. Ada musholla, staff superb ramah. Tp kdg dingin kdg krg dingin. Cuma ambience nya enak tenang ga brisik. Ga trlalu rame. Pas buat WFC hehe. Sdh dtg kesini beberapa kali, and highly recommended ..",seminggu lalu,Fajar Ayu Pinagara,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,4.0,"Dengan konsep baru suasana dan tempatnya lebih nyaman, dari dulu suka sama carbonaranya enak. Loco coffee enak tapi esnya terlalu banyak untuk harga 40rb an terlalu watery.",Diedit 2 bulan lalu,evelyn panda,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Enak buat kerja, colokanny byk, ac dingin, suasananya enak, makanan jg enak.

Lbh bagus lg kl menunya dibanyakin, walaupun menu skrg sdh variatif sbnrnya.

Kl nambahin promo lbh bagus lg hehe",seminggu lalu,Ratna Juwita,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Tempatnya baru di renovasi guys, super nyaman, konsepnya untuk indoor depan cashier itu meja panjang sharing dengan orang lain gitu 6-8 orang

Tempat indoornya cukup nyaman dan musiknya tidak terlalu berisik. Buat yang suka nongkrong dan mabar game sambil merokok juga banyak sekali tempat outdoornya dan cukup nyaman

Mushollanya ada diluar sebelah toilet
Parkirnya luas

Overall good experience disini
Ohiya untuk minuman signature Loco nya juga enak kok!",3 bulan lalu,Sadewo Panghudi,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Untuk minuman gray matcha nya rasanya creamy dan aman di tenggorokan. Mix platternya pun porsi jumbo, overall nyaman banget nongkrong dsini🥰",2 minggu lalu,Hilda Utami,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,2.0,"robbed 😭

platter 80ribu cuma isi kentang, kentang (yak 2 jenis kentang, buat apa?), sosis, dan chicken pop. ga ada rasa ampun 🥲 ga dikasih cuttleries, tissue harus minta.

lychee tea 35ribu fair enough.

harusnya disediakan candle krn semi outdoor begini banyak serangga.

yuk bisa kalo mau main harga atas, pelanggan harus dikasih servis dan produk kelas atas juga, semoga sukses!",3 bulan lalu,Panji Utomo,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Kalau pagi suka ada donat Buy 1 Get 1 harga Rp. 20 rb an dapet 2. Coffee nya standar, varian makanan berat ga banyak. Bomboloni nya enak 🩷",2 minggu lalu,Isabella RI,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Tampilan barunya terasa jauh lebih luas, tapi kini area didominasi oleh semi outdoor yang cukup panas saat siang hari. Area indoor sangat kecil, kira-kira hanya 2,5 x 4 meter saja, dengan 4 sofa sangat memanjang (2 ada senderan 2 tidak) dan beberapa bangku sendiri tanpa senderan, jadi kurang ideal untuk WFC karena harus cepat-cepatan kalau mau duduk di dalam. Ruangan indoor ini disebut “VIP” oleh staff, tapi saat ini masih bebas dipakai siapa saja—kurang tahu ke depannya akan seperti apa.

Harga makanan dan minuman juga mengalami kenaikan yang cukup signifikan dibanding sebelumnya. Area parkirnya luas, namun koneksi Wi-Fi suka lemot—mungkin karena masih baru buka kembali, semoga bisa segera diperbaiki.

Pelayanannya juga cepat kalau pesen minuman dan pastry langsung diantar, dan staffnya juga ramah. Aku juga pesan aglio e olio, penyajiannya super cepat, tapi sayangnya spaghettinya kurang matang dan ayamnya masih agak keras, tapi rasanya oke. Untuk pastry, pilihannya cukup banyak dan rasanya juga oke. Sayangnya, pilihan snack asin masih sangat terbatas, mungkin karena masih dalam masa awal operasional setelah re-opening, semoga ke depannya bisa ditambahkan lagi. Temanku coba menu matchanya, namun sayangnya rasa dan porsinya kurang sebanding dengan harganya yang cukup tinggi—gelasnya juga terbilang kecil.

Sejauh ini menurutku kurang ideal buat WFC karena indoornya sedikit dan wifinya suka terputus, tetapi kalau untuk nongkrong atau santai kumpul bareng temen oke sih",4 bulan lalu,Vinca Dhias Salsabilla,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Makanan enak. Minuman enak. Ada musholla, staff superb ramah. Tp kdg dingin kdg krg dingin. Cuma ambience nya enak tenang ga brisik. Ga trlalu rame. Pas buat WFC hehe. Sdh dtg kesini beberapa kali, and highly recommended ..",seminggu lalu,Fajar Ayu Pinagara,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,4.0,"Dengan konsep baru suasana dan tempatnya lebih nyaman, dari dulu suka sama carbonaranya enak. Loco coffee enak tapi esnya terlalu banyak untuk harga 40rb an terlalu watery.",Diedit 2 bulan lalu,evelyn panda,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Enak buat kerja, colokanny byk, ac dingin, suasananya enak, makanan jg enak.

Lbh bagus lg kl menunya dibanyakin, walaupun menu skrg sdh variatif sbnrnya.

Kl nambahin promo lbh bagus lg hehe",seminggu lalu,Ratna Juwita,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Tempatnya baru di renovasi guys, super nyaman, konsepnya untuk indoor depan cashier itu meja panjang sharing dengan orang lain gitu 6-8 orang

Tempat indoornya cukup nyaman dan musiknya tidak terlalu berisik. Buat yang suka nongkrong dan mabar game sambil merokok juga banyak sekali tempat outdoornya dan cukup nyaman

Mushollanya ada diluar sebelah toilet
Parkirnya luas

Overall good experience disini
Ohiya untuk minuman signature Loco nya juga enak kok!",3 bulan lalu,Sadewo Panghudi,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Untuk minuman gray matcha nya rasanya creamy dan aman di tenggorokan. Mix platternya pun porsi jumbo, overall nyaman banget nongkrong dsini🥰",2 minggu lalu,Hilda Utami,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,2.0,"robbed 😭

platter 80ribu cuma isi kentang, kentang (yak 2 jenis kentang, buat apa?), sosis, dan chicken pop. ga ada rasa ampun 🥲 ga dikasih cuttleries, tissue harus minta.

lychee tea 35ribu fair enough.

harusnya disediakan candle krn semi outdoor begini banyak serangga.

yuk bisa kalo mau main harga atas, pelanggan harus dikasih servis dan produk kelas atas juga, semoga sukses!",3 bulan lalu,Panji Utomo,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Kalau pagi suka ada donat Buy 1 Get 1 harga Rp. 20 rb an dapet 2. Coffee nya standar, varian makanan berat ga banyak. Bomboloni nya enak 🩷",2 minggu lalu,Isabella RI,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Tampilan barunya terasa jauh lebih luas, tapi kini area didominasi oleh semi outdoor yang cukup panas saat siang hari. Area indoor sangat kecil, kira-kira hanya 2,5 x 4 meter saja, dengan 4 sofa sangat memanjang (2 ada senderan 2 tidak) dan beberapa bangku sendiri tanpa senderan, jadi kurang ideal untuk WFC karena harus cepat-cepatan kalau mau duduk di dalam. Ruangan indoor ini disebut “VIP” oleh staff, tapi saat ini masih bebas dipakai siapa saja—kurang tahu ke depannya akan seperti apa.

Harga makanan dan minuman juga mengalami kenaikan yang cukup signifikan dibanding sebelumnya. Area parkirnya luas, namun koneksi Wi-Fi suka lemot—mungkin karena masih baru buka kembali, semoga bisa segera diperbaiki.

Pelayanannya juga cepat kalau pesen minuman dan pastry langsung diantar, dan staffnya juga ramah. Aku juga pesan aglio e olio, penyajiannya super cepat, tapi sayangnya spaghettinya kurang matang dan ayamnya masih agak keras, tapi rasanya oke. Untuk pastry, pilihannya cukup banyak dan rasanya juga oke. Sayangnya, pilihan snack asin masih sangat terbatas, mungkin karena masih dalam masa awal operasional setelah re-opening, semoga ke depannya bisa ditambahkan lagi. Temanku coba menu matchanya, namun sayangnya rasa dan porsinya kurang sebanding dengan harganya yang cukup tinggi—gelasnya juga terbilang kecil.

Sejauh ini menurutku kurang ideal buat WFC karena indoornya sedikit dan wifinya suka terputus, tetapi kalau untuk nongkrong atau santai kumpul bareng temen oke sih",4 bulan lalu,Vinca Dhias Salsabilla,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Makanan enak. Minuman enak. Ada musholla, staff superb ramah. Tp kdg dingin kdg krg dingin. Cuma ambience nya enak tenang ga brisik. Ga trlalu rame. Pas buat WFC hehe. Sdh dtg kesini beberapa kali, and highly recommended ..",seminggu lalu,Fajar Ayu Pinagara,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,4.0,"Dengan konsep baru suasana dan tempatnya lebih nyaman, dari dulu suka sama carbonaranya enak. Loco coffee enak tapi esnya terlalu banyak untuk harga 40rb an terlalu watery.",Diedit 2 bulan lalu,evelyn panda,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Enak buat kerja, colokanny byk, ac dingin, suasananya enak, makanan jg enak.

Lbh bagus lg kl menunya dibanyakin, walaupun menu skrg sdh variatif sbnrnya.

Kl nambahin promo lbh bagus lg hehe",seminggu lalu,Ratna Juwita,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Tempatnya baru di renovasi guys, super nyaman, konsepnya untuk indoor depan cashier itu meja panjang sharing dengan orang lain gitu 6-8 orang

Tempat indoornya cukup nyaman dan musiknya tidak terlalu berisik. Buat yang suka nongkrong dan mabar game sambil merokok juga banyak sekali tempat outdoornya dan cukup nyaman

Mushollanya ada diluar sebelah toilet
Parkirnya luas

Overall good experience disini
Ohiya untuk minuman signature Loco nya juga enak kok!",3 bulan lalu,Sadewo Panghudi,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Untuk minuman gray matcha nya rasanya creamy dan aman di tenggorokan. Mix platternya pun porsi jumbo, overall nyaman banget nongkrong dsini🥰",2 minggu lalu,Hilda Utami,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,2.0,"robbed 😭

platter 80ribu cuma isi kentang, kentang (yak 2 jenis kentang, buat apa?), sosis, dan chicken pop. ga ada rasa ampun 🥲 ga dikasih cuttleries, tissue harus minta.

lychee tea 35ribu fair enough.

harusnya disediakan candle krn semi outdoor begini banyak serangga.

yuk bisa kalo mau main harga atas, pelanggan harus dikasih servis dan produk kelas atas juga, semoga sukses!",3 bulan lalu,Panji Utomo,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Kalau pagi suka ada donat Buy 1 Get 1 harga Rp. 20 rb an dapet 2. Coffee nya standar, varian makanan berat ga banyak. Bomboloni nya enak 🩷",2 minggu lalu,Isabella RI,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Tampilan barunya terasa jauh lebih luas, tapi kini area didominasi oleh semi outdoor yang cukup panas saat siang hari. Area indoor sangat kecil, kira-kira hanya 2,5 x 4 meter saja, dengan 4 sofa sangat memanjang (2 ada senderan 2 tidak) dan beberapa bangku sendiri tanpa senderan, jadi kurang ideal untuk WFC karena harus cepat-cepatan kalau mau duduk di dalam. Ruangan indoor ini disebut “VIP” oleh staff, tapi saat ini masih bebas dipakai siapa saja—kurang tahu ke depannya akan seperti apa.

Harga makanan dan minuman juga mengalami kenaikan yang cukup signifikan dibanding sebelumnya. Area parkirnya luas, namun koneksi Wi-Fi suka lemot—mungkin karena masih baru buka kembali, semoga bisa segera diperbaiki.

Pelayanannya juga cepat kalau pesen minuman dan pastry langsung diantar, dan staffnya juga ramah. Aku juga pesan aglio e olio, penyajiannya super cepat, tapi sayangnya spaghettinya kurang matang dan ayamnya masih agak keras, tapi rasanya oke. Untuk pastry, pilihannya cukup banyak dan rasanya juga oke. Sayangnya, pilihan snack asin masih sangat terbatas, mungkin karena masih dalam masa awal operasional setelah re-opening, semoga ke depannya bisa ditambahkan lagi. Temanku coba menu matchanya, namun sayangnya rasa dan porsinya kurang sebanding dengan harganya yang cukup tinggi—gelasnya juga terbilang kecil.

Sejauh ini menurutku kurang ideal buat WFC karena indoornya sedikit dan wifinya suka terputus, tetapi kalau untuk nongkrong atau santai kumpul bareng temen oke sih",4 bulan lalu,Vinca Dhias Salsabilla,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Makanan enak. Minuman enak. Ada musholla, staff superb ramah. Tp kdg dingin kdg krg dingin. Cuma ambience nya enak tenang ga brisik. Ga trlalu rame. Pas buat WFC hehe. Sdh dtg kesini beberapa kali, and highly recommended ..",seminggu lalu,Fajar Ayu Pinagara,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,4.0,"Dengan konsep baru suasana dan tempatnya lebih nyaman, dari dulu suka sama carbonaranya enak. Loco coffee enak tapi esnya terlalu banyak untuk harga 40rb an terlalu watery.",Diedit 2 bulan lalu,evelyn panda,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Enak buat kerja, colokanny byk, ac dingin, suasananya enak, makanan jg enak.

Lbh bagus lg kl menunya dibanyakin, walaupun menu skrg sdh variatif sbnrnya.

Kl nambahin promo lbh bagus lg hehe",seminggu lalu,Ratna Juwita,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Tempatnya baru di renovasi guys, super nyaman, konsepnya untuk indoor depan cashier itu meja panjang sharing dengan orang lain gitu 6-8 orang

Tempat indoornya cukup nyaman dan musiknya tidak terlalu berisik. Buat yang suka nongkrong dan mabar game sambil merokok juga banyak sekali tempat outdoornya dan cukup nyaman

Mushollanya ada diluar sebelah toilet
Parkirnya luas

Overall good experience disini
Ohiya untuk minuman signature Loco nya juga enak kok!",3 bulan lalu,Sadewo Panghudi,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Untuk minuman gray matcha nya rasanya creamy dan aman di tenggorokan. Mix platternya pun porsi jumbo, overall nyaman banget nongkrong dsini🥰",2 minggu lalu,Hilda Utami,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,2.0,"robbed 😭

platter 80ribu cuma isi kentang, kentang (yak 2 jenis kentang, buat apa?), sosis, dan chicken pop. ga ada rasa ampun 🥲 ga dikasih cuttleries, tissue harus minta.

lychee tea 35ribu fair enough.

harusnya disediakan candle krn semi outdoor begini banyak serangga.

yuk bisa kalo mau main harga atas, pelanggan harus dikasih servis dan produk kelas atas juga, semoga sukses!",3 bulan lalu,Panji Utomo,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
LOUIS CAFE,0x2e69eb637b8202a9:0x315f768f09c983b2,4.6,5.0,"Kalau pagi suka ada donat Buy 1 Get 1 harga Rp. 20 rb an dapet 2. Coffee nya standar, varian makanan berat ga banyak. Bomboloni nya enak 🩷",2 minggu lalu,Isabella RI,"Jl. Mawar No.22, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia"
